Date,TAVG,PREC,RAD,RHAVG,W_SCAL_INT
2022-04-28 22:00,11.6,0,0,60.5,1.3
2022-04-28 23:00,10.8,0,0,64.8,1.3
2022-04-29 00:00,10.5,0,0,67.2,1.6
2022-04-29 01:00,10.3,0,0,66.6,1.9
2022-04-29 02:00,9.6,0,0,71.4,1.7
2022-04-29 03:00,9.6,0,0,72.1,1.9
2022-04-29 04:00,9.6,0,0,74.5,1.7
2022-04-29 05:00,9.1,0,24.5,78.3,2.2
2022-04-29 06:00,10,0,144.9,78.7,2.2
2022-04-29 07:00,12.3,0,309,69.4,2.9
2022-04-29 08:00,14.4,0,479.1,63.9,3.6
2022-04-29 09:00,16.4,0,639.9,60.1,3.2
2022-04-29 10:00,18.3,0,741.4,52,3.9
2022-04-29 11:00,19.5,0,798.2,40.2,4.7
2022-04-29 12:00,19.9,0,833.1,36.5,4.9
2022-04-29 13:00,20,0,787.7,36.6,4.8
2022-04-29 14:00,19.7,0,687.6,38.4,4.6
2022-04-29 15:00,19.2,0,544.7,40.6,4.1
2022-04-29 16:00,18.4,0,374,44.9,3.1
2022-04-29 17:00,17.2,0,197.4,52.3,1.8
2022-04-29 18:00,15.6,0,53.4,55.4,1.5
2022-04-29 19:00,14.3,0,0,62.4,0.8
2022-04-29 20:00,13.6,0,0,64.3,1.1
2022-04-29 21:00,13,0,0,65.9,1.1
2022-04-29 22:00,12.4,0,0,67.6,1
2022-04-29 23:00,11.7,0,0,70.7,1.3
2022-04-30 00:00,11,0,0,65.1,1.3
2022-04-30 01:00,10.9,0,0,63,1.6
2022-04-30 02:00,10.2,0,0,65.7,1.5
2022-04-30 03:00,9.8,0,0,66.9,1.5
2022-04-30 04:00,9.8,0,0,64.2,1.7
2022-04-30 05:00,10.2,0,26.5,62.2,1.8
2022-04-30 06:00,10.8,0,149.4,67,1.4
2022-04-30 07:00,13.3,0,320.9,60,1.4
2022-04-30 08:00,15.6,0,496,53.7,1.3
2022-04-30 09:00,17.6,0,648.6,52,1.3
2022-04-30 10:00,19.2,0,762,49,1.6
2022-04-30 11:00,20.3,0,798.5,45.6,2.2
2022-04-30 12:00,21.1,0,818.3,45.8,2.2
2022-04-30 13:00,21.9,0,758.7,42.6,2.3
2022-04-30 14:00,21.4,0,645.5,41.5,4.4
2022-04-30 15:00,20.5,0,517.9,42.5,4
2022-04-30 16:00,19.2,0,352.7,46,3.5
2022-04-30 17:00,17.9,0,180.8,52.5,2.6
2022-04-30 18:00,16.4,0,48.4,57.9,1.9
2022-04-30 19:00,15,0,0,64.5,1.2
2022-04-30 20:00,14.2,0,0,68.9,0.9
2022-04-30 21:00,13.6,0,0,71.8,0.7
2022-04-30 22:00,13.4,0,0,71.7,0.5
2022-04-30 23:00,13.2,0,0,72.3,0.7
2022-05-01 00:00,12,0,0,71.2,0.7
2022-05-01 01:00,12.8,0,0,72.8,1
2022-05-01 02:00,12.8,0,0,70.9,1.1
2022-05-01 03:00,12.5,0,0,67.8,1.5
2022-05-01 04:00,12.5,0,0,65.8,1.6
2022-05-01 05:00,12.6,0,12.3,65,1.6
2022-05-01 06:00,13.2,0,76.8,66.8,1.6
2022-05-01 07:00,14.1,0.1,155.7,68.7,1.9
2022-05-01 08:00,14.6,0.2,188.2,70.2,2.3
2022-05-01 09:00,14.5,0.4,203.9,66.9,4.2
2022-05-01 10:00,14.9,0.1,236.2,67.5,4.2
2022-05-01 11:00,15.5,0.2,289.9,66,3.9
2022-05-01 12:00,15.6,0.1,231.8,67.8,2.8
2022-05-01 13:00,17.1,0,414.3,62.5,2.3
2022-05-01 14:00,17,0.1,360.3,62,1.9
2022-05-01 15:00,16.9,0.2,276,62.8,1.7
2022-05-01 16:00,16.6,0.1,217.2,65.2,1.8
2022-05-01 17:00,16.3,0,116.4,68.8,1.7
2022-05-01 18:00,15.6,0,27.2,73.5,1.5
2022-05-01 19:00,14.8,0,0,75.4,1.8
2022-05-01 20:00,14.2,0,0,77.6,1.9
2022-05-01 21:00,13.6,0,0,79.4,2.3
2022-05-01 22:00,13.4,0,0,80.1,2.2
2022-05-01 23:00,13,0,0,81.5,2.1
2022-05-02 00:00,12.5,0,0,93.4,2
2022-05-02 01:00,12.5,0,0,95.5,2.5
2022-05-02 02:00,11.6,0,0,96,3
2022-05-02 03:00,11.5,0,0,94.7,2.7
2022-05-02 04:00,12.1,0,0,92.8,2.3
2022-05-02 05:00,12.4,0,10.1,93.2,2.2
2022-05-02 06:00,13,0.1,72.8,91.1,3.6
2022-05-02 07:00,12.9,1.5,56.8,92.1,3.4
2022-05-02 08:00,14.4,0.9,198.4,84.3,2.7
2022-05-02 09:00,16.2,0.6,324.5,75.3,2.5
2022-05-02 10:00,16.8,0,312,68.6,2.4
2022-05-02 11:00,16.9,0.1,362.1,69.3,2.3
2022-05-02 12:00,19.4,0,682.5,59.4,2.6
2022-05-02 13:00,19.6,0,599.2,56.9,2.9
2022-05-02 14:00,18.8,0,525.2,58.4,3
2022-05-02 15:00,18.3,0,314.6,61.4,2.3
2022-05-02 16:00,18.3,0,290.2,63.6,2.1
2022-05-02 17:00,17.7,0,193.5,70.8,1.8
2022-05-02 18:00,16.3,0,55.7,73.6,1.8
2022-05-02 19:00,15.3,0,0,76.2,1.4
2022-05-02 20:00,14.3,0,0,79.8,1.8
2022-05-02 21:00,13.7,0,0,81.7,1.9
2022-05-02 22:00,13.2,0,0,81.1,2.1
2022-05-02 23:00,12.8,0,0,81,2.5
2022-05-03 00:00,13,0,0,80.9,1.4
2022-05-03 01:00,12.8,0,0,83.8,2
2022-05-03 02:00,12.7,0,0,80.8,2.1
2022-05-03 03:00,12.6,0,0,81.7,2
2022-05-03 04:00,12.3,0,0,83.1,1.4
2022-05-03 05:00,12.3,0,27,85,2
2022-05-03 06:00,13.4,0,146.7,84.2,1.3
2022-05-03 07:00,15.2,0,323.6,73.2,2.6
2022-05-03 08:00,17,0,492.9,65.9,3.3
2022-05-03 09:00,18.7,0,640.5,63.9,2.5
2022-05-03 10:00,20.3,0,751.5,59.7,2.2
2022-05-03 11:00,21.5,0,763.4,55,2
2022-05-03 12:00,22.1,0,733.6,51.6,2.1
2022-05-03 13:00,22.3,0,687.4,49.1,2
2022-05-03 14:00,22.5,0,656.8,48.1,1.5
2022-05-03 15:00,22.2,0,519.7,46.9,1.7
2022-05-03 16:00,21.3,0,366.9,46.1,2.9
2022-05-03 17:00,19.4,0,201,50.5,2.6
2022-05-03 18:00,17.7,0,59.1,55,1.9
2022-05-03 19:00,16.4,0,0,59.9,1.4
2022-05-03 20:00,15.5,0,0,64.9,1.1
2022-05-03 21:00,14.9,0,0,68.2,1
2022-05-03 22:00,14.1,0,0,71.2,1.3
2022-05-03 23:00,13.5,0,0,74.4,1.1
2022-05-04 00:00,14,0,0,75.3,0.9
2022-05-04 01:00,14.2,0,0,78.6,0.5
2022-05-04 02:00,14.1,0,0,78.8,0.8
2022-05-04 03:00,14.1,0,0,78.2,1
2022-05-04 04:00,13.7,0,0,78.6,0.8
2022-05-04 05:00,13.9,0,31.8,78.7,1
2022-05-04 06:00,14.4,0,149.8,81.8,1
2022-05-04 07:00,16.3,0,304.4,75.7,1
2022-05-04 08:00,18.1,0,431.7,69,1.3
2022-05-04 09:00,20.1,0,615.6,59,1.4
2022-05-04 10:00,21.6,0,751.3,47.2,2.1
2022-05-04 11:00,22.6,0,812.7,40.8,2.4
2022-05-04 12:00,23.4,0,826.5,38,2.6
2022-05-04 13:00,22.1,0,759.9,49.4,2.5
2022-05-04 14:00,21.7,0.1,501.5,48.3,1.9
2022-05-04 15:00,22.4,0,473.7,46.5,1.6
2022-05-04 16:00,21.4,0,227.5,50.9,2
2022-05-04 17:00,20.2,0,147.3,63,1.5
2022-05-04 18:00,19.1,0,37.6,67,2
2022-05-04 19:00,17.4,0,0,70.6,1.8
2022-05-04 20:00,16,0,0,70.8,2
2022-05-04 21:00,15.6,0,0,68.4,2.1
2022-05-04 22:00,15.6,0,0,63.8,2.1
2022-05-04 23:00,15.2,0,0,62,2
2022-05-05 00:00,14.7,0,0,60.8,1.5
2022-05-05 01:00,14.4,0,0,60.8,2
2022-05-05 02:00,14.3,0,0,59.1,1.4
2022-05-05 03:00,13.9,0,0,59.6,1.7
2022-05-05 04:00,13.8,0,0,57.3,2.3
2022-05-05 05:00,13.6,0,34.5,60.1,2.4
2022-05-05 06:00,14.7,0,160.2,64.3,0.8
2022-05-05 07:00,16.6,0,316.3,59.9,0.2
2022-05-05 08:00,18.7,0,492.6,54.4,0.7
2022-05-05 09:00,20.4,0,627.5,47.9,2.1
2022-05-05 10:00,21.5,0,669.3,45.7,2.5
2022-05-05 11:00,22.7,0,767.4,43.6,3.2
2022-05-05 12:00,21.5,0,593.1,49.7,3.7
2022-05-05 13:00,21.2,0.1,341.8,54.7,3
2022-05-05 14:00,20,0.3,218.6,62.5,3.7
2022-05-05 15:00,19.3,0.2,183.2,68.3,3.2
2022-05-05 16:00,18.4,1,82.8,78.5,2
2022-05-05 17:00,17.6,1.6,34,77,2.5
2022-05-05 18:00,16.4,1.3,18.1,79.4,1
2022-05-05 19:00,15.8,1.2,0,85,0.8
2022-05-05 20:00,15.3,1,0,90.6,1.2
2022-05-05 21:00,15.3,1.5,0,93.3,0.8
2022-05-05 22:00,15.2,2.6,0,95.4,3.1
2022-05-05 23:00,14.8,4.9,0,94.9,4.6
2022-05-06 00:00,13.9,3,0,93.3,5.1
2022-05-06 01:00,13.8,0,0,92.2,4.2
2022-05-06 02:00,13.8,0,0,92.4,3
2022-05-06 03:00,13.9,0,0,92.4,2
2022-05-06 04:00,13.8,0.1,0,93.6,1.1
2022-05-06 05:00,13.9,0,0.8,94.8,2.8
2022-05-06 06:00,14.1,0.1,6.9,92.3,4.2
2022-05-06 07:00,14.1,1,11.5,93,4.7
2022-05-06 08:00,14.2,0.2,21,92.5,4.8
2022-05-06 09:00,14.6,0,38.8,90.7,6.3
2022-05-06 10:00,15.7,0.5,131.6,86.9,5.8
2022-05-06 11:00,15.4,0.6,113.4,89.9,5.4
2022-05-06 12:00,16.1,1,165.7,87.2,5.2
2022-05-06 13:00,15.9,0.2,150.7,87.8,4.9
2022-05-06 14:00,15.1,2.2,40.4,92.7,4.7
2022-05-06 15:00,14.9,3.6,35.4,94.9,5.3
2022-05-06 16:00,14.9,3,25.8,95.2,4.4
2022-05-06 17:00,14.8,1.2,25,93.2,4.6
2022-05-06 18:00,14.5,0.3,10.7,90.9,3.4
2022-05-06 19:00,14.3,0,0,92.4,2.3
2022-05-06 20:00,14.1,0,0,92.7,1.8
2022-05-06 21:00,14.1,0,0,91.3,1.2
2022-05-06 22:00,13.8,0,0,92.2,1.7
2022-05-06 23:00,13.6,0,0,96.2,1.7
2022-05-07 00:00,13,0,0,98,2.3
2022-05-07 01:00,13.1,0,0,97.8,3
2022-05-07 02:00,13,0,0,98.1,1.1
2022-05-07 03:00,12.8,0,0,97.9,1.4
2022-05-07 04:00,12.7,0,0,97.4,1.9
2022-05-07 05:00,12.8,0,16.6,96.3,1.6
2022-05-07 06:00,13.3,0,51.5,94.2,1.6
2022-05-07 07:00,13.8,0,68.3,92.7,2.1
2022-05-07 08:00,14.8,0,157.5,89.5,2
2022-05-07 09:00,15.9,0.1,259.2,86.9,2.4
2022-05-07 10:00,16.4,1.2,290,85.7,2.8
2022-05-07 11:00,16.7,1,210.1,83.8,3
2022-05-07 12:00,17.6,0.1,317.4,80,2.8
2022-05-07 13:00,18.5,0.5,335,77.7,2.1
2022-05-07 14:00,18.3,0.1,202.2,77.1,1.6
2022-05-07 15:00,19.1,0,409.1,72.1,2
2022-05-07 16:00,19.1,0,346.2,70.4,2.3
2022-05-07 17:00,18.1,0,178.8,75.7,1.8
2022-05-07 18:00,16.9,0,57.9,77.7,1.6
2022-05-07 19:00,16.3,0,0,78.7,0.6
2022-05-07 20:00,16,0,0,78,0.7
2022-05-07 21:00,15.7,0,0,77.7,1.1
2022-05-07 22:00,15.3,0,0,80,1.5
2022-05-07 23:00,14.9,0,0,86.2,1.7
2022-05-08 00:00,13.7,0,0,82.4,1.6
2022-05-08 01:00,13.2,0,0,82.5,2
2022-05-08 02:00,13,0,0,88.4,2.3
2022-05-08 03:00,13,0,0,90.2,2.4
2022-05-08 04:00,13.5,0,0,90.5,2.3
2022-05-08 05:00,13.8,0,22.5,91.5,2.5
2022-05-08 06:00,14.7,0,74.6,90.7,2.6
2022-05-08 07:00,15.8,0,158,87.1,3.4
2022-05-08 08:00,17,0,352.1,81.1,2.8
2022-05-08 09:00,18.2,0,475.4,76,2.8
2022-05-08 10:00,19.1,1,636,76.6,2.2
2022-05-08 11:00,19.5,1.5,527.7,77.9,2
2022-05-08 12:00,18.8,1,339.1,80.2,1.3
2022-05-08 13:00,20.7,0,491.8,74.1,1.6
2022-05-08 14:00,20.5,0.1,485.9,71.2,2
2022-05-08 15:00,19.3,0.5,183.9,79.7,1.7
2022-05-08 16:00,19.9,0.1,327.5,73.1,3.2
2022-05-08 17:00,18.5,0,196.6,80.1,2.7
2022-05-08 18:00,17,0,64.8,85.1,2.2
2022-05-08 19:00,15.9,0,0,89,1.3
2022-05-08 20:00,15.5,0,0,89.1,0.7
2022-05-08 21:00,15.3,0,0,87.9,0.5
2022-05-08 22:00,15.3,0,0,87.3,1.2
2022-05-08 23:00,14.8,0,0,88.4,1.8
2022-05-09 00:00,14.3,0,0,90.7,1.5
2022-05-09 01:00,14.3,0,0,90.6,1.2
2022-05-09 02:00,14.3,0,0,89.8,1.6
2022-05-09 03:00,13.9,0,0,94.1,2.5
2022-05-09 04:00,14.3,0,0,97.9,2.2
2022-05-09 05:00,14.9,0,19.1,97,2.7
2022-05-09 06:00,15.4,0,73,93.8,3.7
2022-05-09 07:00,16,0,182.4,90.2,3.8
2022-05-09 08:00,17.5,0,370,84.3,2.8
2022-05-09 09:00,18.6,0.5,519.7,79.8,2.7
2022-05-09 10:00,18.8,1,306.6,79.3,2.3
2022-05-09 11:00,19.9,0.2,516.2,76.3,1.7
2022-05-09 12:00,20.8,0.3,709.8,74.1,0.9
2022-05-09 13:00,21.1,0.2,502.3,73.5,0.9
2022-05-09 14:00,21,0,369,72.4,0.9
2022-05-09 15:00,20.7,0,261.3,73.9,0.9
2022-05-09 16:00,20.9,0,297.1,73.4,0.9
2022-05-09 17:00,20,0.1,109.9,78.3,0.8
2022-05-09 18:00,19,0,54.8,81.5,0.6
2022-05-09 19:00,17.8,0,0,83.6,0.9
2022-05-09 20:00,17.3,0,0,83.4,0.7
2022-05-09 21:00,16.9,0,0,84.3,1.1
2022-05-09 22:00,16.1,0,0,88.8,1.7
2022-05-09 23:00,15.5,0,0,90.5,1.7
2022-05-10 00:00,15.5,0,0,80.8,0.5
2022-05-10 01:00,15.4,0,0,77.7,0.6
2022-05-10 02:00,15.5,0,0,73.6,0.8
2022-05-10 03:00,15.5,0,0,72.5,1.2
2022-05-10 04:00,15.3,0,0,76.9,1.9
2022-05-10 05:00,13.8,0,41.9,90.7,1.1
2022-05-10 06:00,15.4,0,158.8,87.9,1.7
2022-05-10 07:00,17.7,0,332.9,82.2,1.7
2022-05-10 08:00,19.7,0,510.8,76.4,1.9
2022-05-10 09:00,21.2,0,657.3,72.2,1.5
2022-05-10 10:00,22.8,0,767.7,65,0.9
2022-05-10 11:00,23.3,0,769.7,60.7,1.3
2022-05-10 12:00,23.8,0,723.4,57.5,1
2022-05-10 13:00,23.8,0,653.2,57.1,1.3
2022-05-10 14:00,24.2,0,606.5,56.1,1.4
2022-05-10 15:00,23.4,0,364.8,57.8,1.5
2022-05-10 16:00,23.1,0,389,58.6,1.7
2022-05-10 17:00,22,0,216.7,69.8,1.2
2022-05-10 18:00,20.7,0,71.9,69.4,1.7
2022-05-10 19:00,19.3,0,0,74.1,2.3
2022-05-10 20:00,18,0,0,78.2,2.6
2022-05-10 21:00,17.2,0,0,72.5,2.3
2022-05-10 22:00,16.6,0,0,73.8,2.2
2022-05-10 23:00,16.3,0,0,74.9,2.4
2022-05-11 00:00,17.2,0,0,63.3,2.2
2022-05-11 01:00,16.4,0,0,71.2,2
2022-05-11 02:00,16.3,0,0,69.9,2.4
2022-05-11 03:00,16,0,0,69.5,2.5
2022-05-11 04:00,16.2,0,0,66.6,2.2
2022-05-11 05:00,16.3,0,45.5,68.3,1.6
2022-05-11 06:00,16.8,0,178.1,75.2,1.4
2022-05-11 07:00,19,0,347.8,71.4,1.5
2022-05-11 08:00,21.4,0,517.6,65.5,0.9
2022-05-11 09:00,23.3,0,664.6,58.8,0.5
2022-05-11 10:00,24.8,0,773.2,54.1,1.4
2022-05-11 11:00,25.8,0,833.8,50.5,1.6
2022-05-11 12:00,26.5,0,840.1,48.3,2.1
2022-05-11 13:00,26.9,0,786,46.7,2.1
2022-05-11 14:00,27.3,0,665,45.1,1.7
2022-05-11 15:00,25.4,0,523.9,53.4,3.9
2022-05-11 16:00,24.6,0,357.7,56.7,3.8
2022-05-11 17:00,22.7,0,221.3,66.3,3.7
2022-05-11 18:00,20.3,0,74.9,62.6,4.2
2022-05-11 19:00,19.1,0,0,60.5,3.5
2022-05-11 20:00,18.4,0,0,62,3.3
2022-05-11 21:00,18,0,0,61.8,3.5
2022-05-11 22:00,17.6,0,0,60.8,3.3
2022-05-11 23:00,17.4,0,0,60.8,3.3
2022-05-12 00:00,18.2,0,0,57.3,5
2022-05-12 01:00,17.7,0,0,62.7,5.5
2022-05-12 02:00,17,0,0,67.2,4.5
2022-05-12 03:00,16.2,0,0,72.2,2.8
2022-05-12 04:00,15.4,0,0,76.1,1.9
2022-05-12 05:00,15.4,0,46.7,79.2,1.4
2022-05-12 06:00,16.8,0,180.4,80.8,1.1
2022-05-12 07:00,19.3,0,350.3,73.3,0.8
2022-05-12 08:00,21.6,0,519.3,67.8,1.1
2022-05-12 09:00,23.6,0,664.3,62.3,0.8
2022-05-12 10:00,25.3,0,771.7,53.9,1.8
2022-05-12 11:00,25.9,0,832.2,49,3.4
2022-05-12 12:00,26,0,839.2,47.5,4.3
2022-05-12 13:00,25.9,0,793.1,49.3,4.9
2022-05-12 14:00,25.8,0,696.1,50.2,5.6
2022-05-12 15:00,24.8,0,559.3,48.7,6.4
2022-05-12 16:00,23.1,0,394.8,53.1,6.6
2022-05-12 17:00,21.4,0,222.2,56.2,6.1
2022-05-12 18:00,20.1,0,75.6,54.7,5.5
2022-05-12 19:00,19.1,0,0,54,4.5
2022-05-12 20:00,18.5,0,0,54.3,4.1
2022-05-12 21:00,18.2,0,0,52.8,4.2
2022-05-12 22:00,17.8,0,0,53.4,4.4
2022-05-12 23:00,16.9,0,0,56.9,3.5
2022-05-13 00:00,17.7,0,0,44.8,5.1
2022-05-13 01:00,17.4,0,0,44.6,4
2022-05-13 02:00,16.5,0,0,49.2,2.6
2022-05-13 03:00,15.9,0,0,53.6,2.2
2022-05-13 04:00,15.6,0,0,56.6,2.3
2022-05-13 05:00,15.6,0,48.2,60.7,2.5
2022-05-13 06:00,16.7,0,180.4,65.5,1.6
2022-05-13 07:00,19,0,333.2,60.8,1.8
2022-05-13 08:00,21.2,0,517.8,54.6,2.4
2022-05-13 09:00,23.3,0,664.9,49.6,1.6
2022-05-13 10:00,24.9,0,770.8,46.2,1.6
2022-05-13 11:00,25.9,0,831.1,44.1,2.7
2022-05-13 12:00,26.2,0,838.6,43.7,4.1
2022-05-13 13:00,25.9,0,792,45.2,5.4
2022-05-13 14:00,25.6,0,694.2,48.7,6.2
2022-05-13 15:00,24.7,0,523,46,6.3
2022-05-13 16:00,23.2,0,392.4,51.9,6.1
2022-05-13 17:00,21.5,0,222.1,55,5.6
2022-05-13 18:00,20.1,0,76.4,54.4,5.1
2022-05-13 19:00,19.2,0,0,54,4.8
2022-05-13 20:00,18.2,0,0,58.4,4.1
2022-05-13 21:00,17.7,0,0,61.2,3.5
2022-05-13 22:00,17.1,0,0,62.6,2.8
2022-05-13 23:00,16.9,0,0,62.6,2.5
2022-05-14 00:00,18,0,0,49.7,2.9
2022-05-14 01:00,17.4,0,0,56.7,2.5
2022-05-14 02:00,17.8,0,0,55.4,3.3
2022-05-14 03:00,17.2,0,0,59.8,1.7
2022-05-14 04:00,17,0,0,59.5,2.4
2022-05-14 05:00,16.6,0,48.9,66,2
2022-05-14 06:00,18,0,177.7,68.7,1.3
2022-05-14 07:00,20,0,336.2,63.8,1.3
2022-05-14 08:00,21.9,0,517.6,58.1,1.4
2022-05-14 09:00,23.4,0,650.4,52.1,2.6
2022-05-14 10:00,24.2,0,727.8,50.4,2.8
2022-05-14 11:00,25.5,0,813,50.2,2.4
2022-05-14 12:00,26,0,823.1,52.1,3.1
2022-05-14 13:00,26.6,0,782.4,51.5,3.1
2022-05-14 14:00,25.3,0,651.5,60.9,4.3
2022-05-14 15:00,25,0,545.7,60.3,3
2022-05-14 16:00,24.3,0,361.7,61.3,2.6
2022-05-14 17:00,23,0,186.7,65.2,3.2
2022-05-14 18:00,21.5,0,73.1,71.4,2.4
2022-05-14 19:00,20.2,0,0,76.8,1.8
2022-05-14 20:00,19.3,0,0,81.8,0.9
2022-05-14 21:00,18.7,0,0,84.6,0.9
2022-05-14 22:00,18.3,0,0,85,0.9
2022-05-14 23:00,17.9,0,0,83,1.4
2022-05-15 00:00,18.6,0,0,63.8,1.5
2022-05-15 01:00,18.1,0,0,71.4,2.1
2022-05-15 02:00,18.1,0,0,68.8,1.7
2022-05-15 03:00,18.5,0,0,63.7,2.1
2022-05-15 04:00,18.1,0,0,61.9,2.2
2022-05-15 05:00,18,0,44.9,63.6,1.9
2022-05-15 06:00,19.2,0,171.5,66.1,1.1
2022-05-15 07:00,21.2,0,344.1,61.1,0.7
2022-05-15 08:00,23.1,0,503.6,55.3,1.3
2022-05-15 09:00,24.6,0,641.4,52.9,1.7
2022-05-15 10:00,25.8,0,718.1,51.6,1.8
2022-05-15 11:00,27.1,0,810.4,49.9,1.8
2022-05-15 12:00,27.9,0,829.1,49.5,1.7
2022-05-15 13:00,27.6,0,657.9,50.7,1.9
2022-05-15 14:00,27.8,0,658,49.6,1.9
2022-05-15 15:00,26.7,0,502,53.8,1.8
2022-05-15 16:00,26.5,0,309.6,54.4,2.1
2022-05-15 17:00,25.5,0,209.2,62.2,1.4
2022-05-15 18:00,24,0,78.7,62.6,1.7
2022-05-15 19:00,22.2,0,0,66.4,1.9
2022-05-15 20:00,20.7,0,0,64,2.4
2022-05-15 21:00,20.3,0,0,64.8,2.9
2022-05-15 22:00,19.9,0,0,66.1,2.8
2022-05-15 23:00,19.4,0,0,63.5,2.5
2022-05-16 00:00,20.2,0,0,45.4,2.9
2022-05-16 01:00,20.2,0,0,48.7,3.4
2022-05-16 02:00,19.8,0,0,44.9,3.1
2022-05-16 03:00,19.5,0,0,43.9,2.6
2022-05-16 04:00,19,0,0,43.5,2
2022-05-16 05:00,18.7,0,53.3,45.7,1.9
2022-05-16 06:00,19.3,0,189.5,53.6,1.4
2022-05-16 07:00,21.3,0,360.1,50.6,1.8
2022-05-16 08:00,23.7,0,529.5,44.1,2.3
2022-05-16 09:00,25.8,0,675.9,39,2.3
2022-05-16 10:00,27.2,0,783.4,37.4,1.3
2022-05-16 11:00,28.3,0,840.9,32.9,2.2
2022-05-16 12:00,28,0,850.9,28.4,4.6
2022-05-16 13:00,28,0,812.8,31.5,5.1
2022-05-16 14:00,27.3,0,715.7,34.2,5.3
2022-05-16 15:00,26.6,0,572.7,42.1,5.1
2022-05-16 16:00,25.3,0,404.3,49.3,5.1
2022-05-16 17:00,23.7,0,231.8,48.8,5.7
2022-05-16 18:00,22.3,0,83.1,44,5.1
2022-05-16 19:00,21.5,0,0,45.7,4.1
2022-05-16 20:00,20.9,0,0,49.2,3.8
2022-05-16 21:00,20.2,0,0,52.7,3.5
2022-05-16 22:00,19.9,0,0,54.1,3.9
2022-05-16 23:00,19.4,0,0,56.9,3.2
2022-05-17 00:00,19.4,0,0,57.5,3.7
2022-05-17 01:00,19.3,0,0,60.7,3.6
2022-05-17 02:00,19.9,0,0,59.7,4
2022-05-17 03:00,19.4,0,0,62,3.8
2022-05-17 04:00,18.9,0,0,64.6,2.2
2022-05-17 05:00,18.8,0,49.8,69.4,1.9
2022-05-17 06:00,20.2,0,181.9,71.4,2
2022-05-17 07:00,22.3,0,343.7,64.6,2.1
2022-05-17 08:00,23.8,0,517.3,58.6,2.7
2022-05-17 09:00,25.2,0,665.2,55.3,2.9
2022-05-17 10:00,26.6,0,769.3,53,2.1
2022-05-17 11:00,27.7,0,811.4,51.6,0.9
2022-05-17 12:00,26.5,0,563.8,53.8,0.8
2022-05-17 13:00,27.3,0,567.8,51.2,0.3
2022-05-17 14:00,28,0,569.5,49.8,0.8
2022-05-17 15:00,27.5,0,484.6,50,1.2
2022-05-17 16:00,27.4,0,399.5,49.9,1.3
2022-05-17 17:00,26.3,0,228.9,57.3,2
2022-05-17 18:00,24.1,0,83.5,65,3
2022-05-17 19:00,22.6,0,0,70,2.3
2022-05-17 20:00,21.7,0,0,75.3,2.1
2022-05-17 21:00,20.9,0,0,77.3,1.8
2022-05-17 22:00,20.3,0,0,75.8,1.8
2022-05-17 23:00,20.1,0,0,74.8,1.7
2022-05-18 00:00,20.2,0,0,68.1,1.4
2022-05-18 01:00,20,0,0,69.8,1.9
2022-05-18 02:00,20.5,0,0,66.2,1.5
2022-05-18 03:00,19.5,0,0,71.6,1.2
2022-05-18 04:00,18.5,0,0,77.9,1.2
2022-05-18 05:00,18.2,0,52.4,84.3,1.3
2022-05-18 06:00,19.6,0,157.7,81.5,0.5
2022-05-18 07:00,21.5,0,288.1,75.5,1.4
2022-05-18 08:00,23.4,0,417.2,66.6,4.8
2022-05-18 09:00,24,0,530.6,49,7.2
2022-05-18 10:00,23.7,0,556.4,45.9,6.9
2022-05-18 11:00,24.2,0,573.1,42.7,7.2
2022-05-18 12:00,24.1,0,640.8,42.6,6.8
2022-05-18 13:00,24.5,0,696.9,41.4,6.5
2022-05-18 14:00,24.1,0,611.6,42.5,6.1
2022-05-18 15:00,23.8,0,560.9,44.4,5.7
2022-05-18 16:00,23,0,407.9,46.8,5.1
2022-05-18 17:00,21.9,0,236.1,55.2,3.5
2022-05-18 18:00,20.6,0,86.6,61.4,2.3
2022-05-18 19:00,19.5,0,7.1,66.3,1.4
2022-05-18 20:00,18.5,0,0,71.9,1.5
2022-05-18 21:00,17.7,0,0,76.7,1.4
2022-05-18 22:00,17.1,0,0,81.1,1.1
2022-05-18 23:00,16.9,0,0,83.8,0.5
2022-05-19 00:00,16.5,0,0,72.3,0.5
2022-05-19 01:00,16.8,0,0,66,0.4
2022-05-19 02:00,16.5,0,0,68.2,0.6
2022-05-19 03:00,16.2,0,0,72.4,0.9
2022-05-19 04:00,15.6,0,0,79.1,1.1
2022-05-19 05:00,15.5,0,57.6,82.8,1.4
2022-05-19 06:00,17,0,194.5,79.4,1.5
2022-05-19 07:00,19.2,0,363.8,72.3,1.5
2022-05-19 08:00,21.3,0,533.6,65,0.6
2022-05-19 09:00,23.2,0,667.1,45.9,1.9
2022-05-19 10:00,24.5,0,763.1,34.8,2.7
2022-05-19 11:00,25.6,0,833.6,32.1,2.7
2022-05-19 12:00,26.3,0,845.7,31.1,3.2
2022-05-19 13:00,26.5,0,809.9,33.1,4.1
2022-05-19 14:00,26.2,0,717.2,28,4.8
2022-05-19 15:00,25.2,0,580.9,33.8,4.5
2022-05-19 16:00,23.8,0,412.3,41.6,4.5
2022-05-19 17:00,22.3,0,239.5,49.9,3.4
2022-05-19 18:00,20.6,0,89.1,57.2,2.8
2022-05-19 19:00,19.3,0,7.5,62.2,2
2022-05-19 20:00,18.6,0,0,65.7,1.5
2022-05-19 21:00,18.4,0,0,65.4,1.3
